season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2022,REG,WAS,1,00-0031362,G,Trai Turner,Trai,Turner,,,,Quadricep,,Full Participation in Practice,2022-09-09T17:59:34Z
2022,REG,WAS,1,00-0034104,WR,Cam Sims,Cam,Sims,,,,Concussion,,Limited Participation in Practice,2022-09-09T17:59:34Z
2022,REG,WAS,1,00-0036349,S,Kamren Curl,Kamren,Curl,Thumb,,Out,Thumb,,Did Not Participate In Practice,2022-09-09T17:59:47Z
2022,REG,WAS,1,00-0031260,TE,Logan Thomas,Logan,Thomas,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-09T17:59:40Z
2022,REG,WAS,1,00-0037078,TE,Cole Turner,Cole,Turner,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-09T17:59:40Z
2022,REG,ARI,2,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T21:34:51Z
2022,REG,ARI,2,00-0027993,C,Rodney Hudson,Rodney,Hudson,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T21:35:19Z
2022,REG,ARI,2,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Calf,,Full Participation in Practice,2022-09-16T20:02:30Z
2022,REG,ARI,2,00-0036884,CB,Marco Wilson,Marco,Wilson,,,,Ankle,,Full Participation in Practice,2022-09-16T20:02:30Z
2022,REG,ARI,2,00-0035662,WR,Marquise Brown,Marquise,Brown,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-16T20:03:12Z
2022,REG,ARI,2,00-0035527,WR,Andy Isabella,Andy,Isabella,Back,,Out,Back,,Did Not Participate In Practice,2022-09-16T20:04:13Z
2022,REG,ARI,2,00-0036936,WR,Rondale Moore,Rondale,Moore,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-16T20:04:25Z
2022,REG,ARI,2,00-0035695,CB,Trayvon Mullen,Trayvon,Mullen,Toe,,Questionable,Toe,,Limited Participation in Practice,2022-09-16T20:03:32Z
2022,REG,ARI,2,00-0030585,G,Justin Pugh,Justin,Pugh,Neck,,Questionable,Neck,,Limited Participation in Practice,2022-09-16T20:03:32Z
2022,REG,ARI,2,00-0035705,S,Jalen Thompson,Jalen,Thompson,Toe,,Questionable,Toe,,Limited Participation in Practice,2022-09-16T20:03:32Z
2022,REG,ARI,2,00-0027949,DE,J.J. Watt,J.J.,Watt,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-09-16T20:03:32Z
2022,REG,ATL,2,00-0030874,RB,Damien Williams,Damien,Williams,Rib,,Out,Rib,,Did Not Participate In Practice,2022-09-16T17:47:05Z
2022,REG,BAL,2,00-0031598,TE,Nick Boyle,Nick,Boyle,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-15T20:30:39Z
2022,REG,BAL,2,00-0026190,DE,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T20:24:00Z
2022,REG,BAL,2,00-0028008,LB,Justin Houston,Justin,Houston,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T20:24:34Z
2022,REG,BAL,2,00-0036133,WR,James Proche,James,Proche,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2022-09-16T19:28:42Z
2022,REG,BAL,2,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2022-09-16T19:28:58Z
2022,REG,BAL,2,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Groin,,Questionable,Groin,,Did Not Participate In Practice,2022-09-16T19:28:26Z
2022,REG,BAL,2,00-0036987,CB,Brandon Stephens,Brandon,Stephens,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2022-09-16T19:28:26Z
2022,REG,BAL,2,00-0036158,RB,J.K. Dobbins,J.K.,Dobbins,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-16T19:28:26Z
2022,REG,BAL,2,00-0037756,DT,Travis Jones,Travis,Jones,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-16T19:28:26Z
2022,REG,BAL,2,00-0032165,CB,Marcus Peters,Marcus,Peters,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-16T19:28:26Z
2022,REG,BAL,2,00-0033376,FB,Patrick Ricard,Patrick,Ricard,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-09-16T19:28:26Z
2022,REG,BUF,2,00-0036560,T,Tommy Doyle,Tommy,Doyle,,,,Foot,,Full Participation in Practice,2022-09-17T18:47:28Z
2022,REG,BUF,2,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Hamstring,,Full Participation in Practice,2022-09-17T18:47:28Z
2022,REG,BUF,2,00-0031588,WR,Stefon Diggs,Stefon,Diggs,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-17T18:50:11Z
2022,REG,BUF,2,00-0035230,DT,Ed Oliver,Ed,Oliver,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-17T18:51:05Z
2022,REG,BUF,2,00-0034397,DT,Tim Settle,Tim,Settle,Calf,,Doubtful,Calf,,Limited Participation in Practice,2022-09-17T18:51:13Z
2022,REG,BUF,2,00-0036166,CB,Dane Jackson,Dane,Jackson,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-17T18:50:45Z
2022,REG,BUF,2,00-0036196,WR,Gabe Davis,Gabe,Davis,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-17T18:50:45Z
2022,REG,CAR,2,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T18:31:54Z
2022,REG,CAR,2,00-0034382,DE,Marquis Haynes,Marquis,Haynes,,,,Hip,,Full Participation in Practice,2022-09-16T18:00:19Z
2022,REG,CAR,2,00-0034302,LB,Frankie Luvu,Frankie,Luvu,,,,Shoulder,,Full Participation in Practice,2022-09-16T18:00:37Z
2022,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2022-09-16T18:00:52Z
2022,REG,CAR,2,00-0038113,LB,Brandon Smith,Brandon,Smith,Thigh,,Doubtful,Thigh,,Did Not Participate In Practice,2022-09-16T18:01:19Z
2022,REG,CAR,2,00-0036572,WR,Shi Smith,Shi,Smith,Groin,,Questionable,Groin,,Did Not Participate In Practice,2022-09-16T18:01:39Z
2022,REG,CHI,2,00-0035099,FB,Khari Blasingame,Khari,Blasingame,,,,Not injury related - personal matter,,Full Participation in Practice,2022-09-16T18:45:07Z
2022,REG,CHI,2,00-0029672,T,Riley Reiff,Riley,Reiff,,,,Shoulder,,Full Participation in Practice,2022-09-16T18:45:23Z
2022,REG,CHI,2,00-0037745,WR,Velus Jones,Velus,Jones,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2022-09-16T18:45:51Z
2022,REG,CIN,2,00-0034678,G,Alex Cappa,Alex,Cappa,,,,Knee,,Full Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0034756,CB,Tre Flowers,Tre,Flowers,,,,Ankle,,Full Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0033935,DE,Trey Hendrickson,Trey,Hendrickson,,,,Back,,Full Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0034830,TE,Hayden Hurst,Hayden,Hurst,,,,Groin,,Full Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0038095,G,Cordell Volson,Cordell,Volson,,,,Hip,,Full Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0033292,WR,Trent Taylor,Trent,Taylor,,,,Hamstring,,Limited Participation in Practice,2022-09-16T19:11:09Z
2022,REG,CIN,2,00-0036410,WR,Tee Higgins,Tee,Higgins,Concussion,,Questionable,Concussion,,Full Participation in Practice,2022-09-16T19:12:49Z
2022,REG,CIN,2,00-0033347,DT,Josh Tupou,Josh,Tupou,Shin,,Questionable,Shin,,Full Participation in Practice,2022-09-16T19:13:03Z
2022,REG,CIN,2,00-0036194,TE,Devin Asiasi,Devin,Asiasi,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2022-09-16T19:12:31Z
2022,REG,CLE,2,00-0038126,DT,Perrion Winfrey,Perrion,Winfrey,,,,Not injury related - discipline,,Did Not Participate In Practice,2022-09-16T18:50:12Z
2022,REG,CLE,2,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Full Participation in Practice,2022-09-16T18:44:13Z
2022,REG,CLE,2,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - personal matter,,Full Participation in Practice,2022-09-16T18:44:45Z
2022,REG,CLE,2,00-0037314,DE,Isaiah Thomas,Isaiah,Thomas,,,,Hand,,Full Participation in Practice,2022-09-16T18:44:13Z
2022,REG,CLE,2,00-0037300,WR,Mike Woods,Mike,Woods,,,,Illness,,Full Participation in Practice,2022-09-16T18:44:13Z
2022,REG,CLE,2,00-0029963,T,Christopher Hubbard,Christopher,Hubbard,Elbow,Illness,Out,Elbow,Illness,Did Not Participate In Practice,2022-09-16T18:50:36Z
2022,REG,CLE,2,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-16T18:50:26Z
2022,REG,DAL,2,00-0033917,DE,Tarell Basham,Tarell,Basham,Thigh,,Out,Thigh,,Did Not Participate In Practice,2022-09-16T18:59:30Z
2022,REG,DAL,2,00-0032454,S,Jayron Kearse,Jayron,Kearse,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-16T18:59:46Z
2022,REG,DAL,2,00-0035679,G,Connor McGovern,Connor,McGovern,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-16T18:59:53Z
2022,REG,DAL,2,00-0033077,QB,Dak Prescott,Dak,Prescott,right Thumb,,Out,right Thumb,,Did Not Participate In Practice,2022-09-16T19:00:00Z
2022,REG,DAL,2,00-0034764,WR,Michael Gallup,Michael,Gallup,Knee,,Out,Knee,,Limited Participation in Practice,2022-09-16T18:59:37Z
2022,REG,DEN,2,00-0036412,WR,K.J. Hamler,K.J.,Hamler,Knee,Hip,Out,Knee,Hip,Did Not Participate In Practice,2022-09-16T20:01:11Z
2022,REG,DEN,2,00-0037001,G,Quinn Meinerz,Quinn,Meinerz,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-16T20:01:28Z
2022,REG,DEN,2,00-0031433,T,Billy Turner,Billy,Turner,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-16T20:00:52Z
2022,REG,DEN,2,00-0031253,CB,K'Waun Williams,K'Waun,Williams,Wrist,,Questionable,Wrist,,Full Participation in Practice,2022-09-16T20:00:52Z
2022,REG,DEN,2,00-0032197,DE,Randy Gregory,Randy,Gregory,Shoulder,Knee,Questionable,Shoulder,Knee,Limited Participation in Practice,2022-09-16T20:00:52Z
2022,REG,DEN,2,00-0034368,LB,Josey Jewell,Josey,Jewell,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-09-16T20:00:52Z
2022,REG,DEN,2,00-0031795,DT,DeShawn Williams,DeShawn,Williams,Back,,Questionable,Back,,Limited Participation in Practice,2022-09-16T20:00:52Z
2022,REG,DET,2,00-0036749,G,Tommy Kraemer,Tommy,Kraemer,,,,Back,,Did Not Participate In Practice,2022-09-14T20:11:31Z
2022,REG,DET,2,00-0029630,DE,Michael Brockers,Michael,Brockers,,,,Knee,,Full Participation in Practice,2022-09-16T19:44:15Z
2022,REG,DET,2,00-0032381,T,Taylor Decker,Taylor,Decker,,,,Calf,,Full Participation in Practice,2022-09-16T19:44:54Z
2022,REG,DET,2,00-0036249,LB,Julian Okwara,Julian,Okwara,,,,Hamstring,,Full Participation in Practice,2022-09-16T19:44:09Z
2022,REG,DET,2,00-0034345,C,Frank Ragnow,Frank,Ragnow,Groin,Foot,Out,Groin,Foot,Did Not Participate In Practice,2022-09-16T19:45:24Z
2022,REG,DET,2,00-0036258,G,Jonah Jackson,Jonah,Jackson,Finger,,Questionable,Finger,,Did Not Participate In Practice,2022-09-16T19:45:11Z
2022,REG,DET,2,00-0035270,CB,Amani Oruwariye,Amani,Oruwariye,Back,,Questionable,Back,,Did Not Participate In Practice,2022-09-16T19:45:11Z
2022,REG,DET,2,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-16T19:45:11Z
2022,REG,DET,2,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:45:11Z
2022,REG,GB,2,00-0036273,C,Jake Hanson,Jake,Hanson,,,,Shoulder,,Full Participation in Practice,2022-09-16T19:56:37Z
2022,REG,GB,2,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2022-09-16T19:58:17Z
2022,REG,GB,2,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Shoulder,,Full Participation in Practice,2022-09-16T19:56:37Z
2022,REG,GB,2,00-0037074,LB,Quay Walker,Quay,Walker,,,,Shoulder,,Full Participation in Practice,2022-09-16T19:56:37Z
2022,REG,GB,2,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-16T19:58:38Z
2022,REG,GB,2,00-0030074,T,David Bakhtiari,David,Bakhtiari,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-16T19:58:38Z
2022,REG,GB,2,00-0034521,WR,Allen Lazard,Allen,Lazard,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:58:38Z
2022,REG,GB,2,00-0036246,G,Jon Runyan,Jon,Runyan,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2022-09-16T19:58:38Z
2022,REG,HOU,2,00-0027881,DE,Jerry Hughes,Jerry,Hughes,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T19:06:52Z
2022,REG,HOU,2,00-0033131,DT,Maliek Collins,Maliek,Collins,,,,Knee,,Full Participation in Practice,2022-09-16T19:42:50Z
2022,REG,HOU,2,00-0034831,DE,Rasheem Green,Rasheem,Green,,,,Thigh,,Full Participation in Practice,2022-09-16T19:42:37Z
2022,REG,HOU,2,00-0034780,CB,Isaac Yiadom,Isaac,Yiadom,,,,Abdomen,,Full Participation in Practice,2022-09-16T19:42:37Z
2022,REG,HOU,2,00-0031282,C,Justin Britt,Justin,Britt,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2022-09-16T19:43:35Z
2022,REG,HOU,2,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:43:19Z
2022,REG,IND,2,00-0037664,WR,Alec Pierce,Alec,Pierce,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-09-16T18:55:35Z
2022,REG,IND,2,00-0034846,LB,Shaquille Leonard,Shaquille,Leonard,Back,,Out,Back,,Full Participation in Practice,2022-09-16T18:55:29Z
2022,REG,IND,2,00-0036252,WR,Michael Pittman,Michael,Pittman,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2022-09-16T18:55:15Z
2022,REG,IND,2,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Hip,,Questionable,Hip,,Full Participation in Practice,2022-09-16T18:55:15Z
2022,REG,IND,2,00-0033393,CB,Kenny Moore,Kenny,Moore,Hip,,Questionable,Hip,,Full Participation in Practice,2022-09-16T18:55:15Z
2022,REG,KC,2,00-0037191,CB,Trent McDuffie,Trent,McDuffie,,,,Hamstring,,Did Not Participate In Practice,2022-09-12T21:19:11Z
2022,REG,KC,2,00-0034752,T,Orlando Brown,Orlando,Brown,,,,Knee,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0036362,LB,Willie Gay,Willie,Gay,,,,Knee,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,,,,left Wrist,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0034361,S,Justin Reid,Justin,Reid,,,,Hand,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,,,,Shoulder,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0034386,WR,Justin Watson,Justin,Watson,,,,Chest,,Full Participation in Practice,2022-09-14T16:51:26Z
2022,REG,KC,2,00-0033303,K,Harrison Butker,Harrison,Butker,left Ankle,,Out,left Ankle,,Did Not Participate In Practice,2022-09-14T16:53:46Z
2022,REG,KC,2,00-0036660,G,Trey Smith,Trey,Smith,Ankle,,Questionable,Ankle,,Full Participation in Practice,2022-09-14T16:52:31Z
2022,REG,LA,2,00-0031388,DT,Aaron Donald,Aaron,Donald,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-16T19:26:19Z
2022,REG,LA,2,00-0034804,C,Brian Allen,Brian,Allen,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-16T19:27:21Z
2022,REG,LA,2,00-0036415,WR,Van Jefferson,Van,Jefferson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-16T19:28:00Z
2022,REG,LA,2,00-0033072,LB,Leonard Floyd,Leonard,Floyd,Knee,,Questionable,Knee,,Did Not Participate In Practice,2022-09-16T19:27:45Z
2022,REG,LA,2,00-0034803,T,Joseph Noteboom,Joseph,Noteboom,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-16T19:28:08Z
2022,REG,LA,2,00-0035118,LS,Matt Orzech,Matt,Orzech,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-09-16T19:26:55Z
2022,REG,LAC,2,00-0037009,T,Rashawn Slater,Rashawn,Slater,,,,Back,,Full Participation in Practice,2022-09-14T18:44:22Z
2022,REG,LAC,2,00-0035262,LB,Drue Tranquill,Drue,Tranquill,,,,Back,,Full Participation in Practice,2022-09-14T18:44:22Z
2022,REG,LAC,2,00-0030279,WR,Keenan Allen,Keenan,Allen,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-14T18:44:38Z
2022,REG,LAC,2,00-0035329,TE,Donald Parham,Donald,Parham,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-14T18:44:32Z
2022,REG,LAC,2,00-0034591,CB,J.C. Jackson,J.C.,Jackson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-14T18:44:23Z
2022,REG,LV,2,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Back,,Full Participation in Practice,2022-09-16T20:56:08Z
2022,REG,LV,2,00-0037516,CB,Sam Webb,Sam,Webb,,,,Ankle,,Full Participation in Practice,2022-09-16T20:56:18Z
2022,REG,LV,2,00-0035127,C,Andre James,Andre,James,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-09-16T20:56:42Z
2022,REG,LV,2,00-0036962,S,Trevon Moehrig,Trevon,Moehrig,Hip,,Out,Hip,,Did Not Participate In Practice,2022-09-16T20:56:49Z
2022,REG,LV,2,00-0032103,LB,Denzel Perryman,Denzel,Perryman,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-16T20:57:00Z
2022,REG,LV,2,00-0029239,RB,Brandon Bolden,Brandon,Bolden,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2022-09-16T20:56:29Z
2022,REG,MIA,2,00-0029249,LB,Melvin Ingram,Melvin,Ingram,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-14T19:49:53Z
2022,REG,MIA,2,00-0036248,T,Austin Jackson,Austin,Jackson,,,,Ankle,,Did Not Participate In Practice,2022-09-15T19:25:32Z
2022,REG,MIA,2,00-0037348,TE,Tanner Conner,Tanner,Conner,,,,Knee,,Full Participation in Practice,2022-09-16T19:32:15Z
2022,REG,MIA,2,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Hip,,Full Participation in Practice,2022-09-16T19:33:43Z
2022,REG,MIA,2,00-0035694,T,Greg Little,Greg,Little,,,,Ankle,,Full Participation in Practice,2022-09-16T19:31:08Z
2022,REG,MIA,2,00-0031555,S,Eric Rowe,Eric,Rowe,,,,Pectoral,,Full Participation in Practice,2022-09-16T19:33:19Z
2022,REG,MIA,2,00-0033050,CB,Xavien Howard,Xavien,Howard,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-15T19:27:09Z
2022,REG,MIA,2,00-0033338,TE,Cethan Carter,Cethan,Carter,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-09-16T19:36:52Z
2022,REG,MIA,2,00-0036020,RB,Salvon Ahmed,Salvon,Ahmed,Heel,,Questionable,Heel,,Limited Participation in Practice,2022-09-16T19:37:08Z
2022,REG,MIA,2,00-0030067,T,Terron Armstead,Terron,Armstead,Toe,,Questionable,Toe,,Limited Participation in Practice,2022-09-16T19:37:25Z
2022,REG,MIA,2,00-0037004,TE,Hunter Long,Hunter,Long,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:37:42Z
2022,REG,MIA,2,00-0035231,DT,Christian Wilkins,Christian,Wilkins,Back,,Questionable,Back,,Limited Participation in Practice,2022-09-16T19:38:06Z
2022,REG,MIA,2,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Toe,,Questionable,Toe,,Limited Participation in Practice,2022-09-16T19:39:21Z
2022,REG,MIN,2,00-0027943,CB,Patrick Peterson,Patrick,Peterson,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-09-17T18:52:59Z
2022,REG,MIN,2,00-0033093,DE,Jonathan Bullard,Jonathan,Bullard,,,,Biceps,,Full Participation in Practice,2022-09-17T18:52:25Z
2022,REG,MIN,2,00-0037245,S,Lewis Cine,Lewis,Cine,,,,Knee,,Full Participation in Practice,2022-09-17T18:52:25Z
2022,REG,MIN,2,00-0036335,DE,D.J. Wonnum,D.J.,Wonnum,,,,Foot,,Full Participation in Practice,2022-09-17T18:52:36Z
2022,REG,MIN,2,00-0038130,CB,Andrew Booth,Andrew,Booth,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2022-09-17T18:53:24Z
2022,REG,NE,2,00-0034385,LB,Ja'Whaun Bentley,Ja'Whaun,Bentley,,,,Toe,,Full Participation in Practice,2022-09-16T19:40:44Z
2022,REG,NE,2,00-0036972,QB,Mac Jones,Mac,Jones,,,,Illness,Back,Full Participation in Practice,2022-09-16T19:40:34Z
2022,REG,NE,2,00-0036872,S,Joshuah Bledsoe,Joshuah,Bledsoe,Groin,,Questionable,Groin,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NE,2,00-0032071,T,Trenton Brown,Trenton,Brown,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NE,2,00-0033461,LB,Raekwon McMillan,Raekwon,McMillan,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NE,2,00-0031404,S,Adrian Phillips,Adrian,Phillips,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NE,2,00-0038098,RB,Pierre Strong,Pierre,Strong,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NE,2,00-0036559,CB,Shaun Wade,Shaun,Wade,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:40:54Z
2022,REG,NO,2,00-0027962,DE,Cameron Jordan,Cameron,Jordan,,,,Hip,,Full Participation in Practice,2022-09-16T19:31:46Z
2022,REG,NO,2,00-0033892,S,Marcus Maye,Marcus,Maye,,,,Ankle,,Full Participation in Practice,2022-09-16T19:31:35Z
2022,REG,NO,2,00-0035764,T,Calvin Throckmorton,Calvin,Throckmorton,,,,Illness,,Full Participation in Practice,2022-09-15T19:40:23Z
2022,REG,NO,2,00-0036930,T,Landon Young,Landon,Young,,,,Hip,,Full Participation in Practice,2022-09-16T19:32:11Z
2022,REG,NO,2,00-0036937,CB,Paulson Adebo,Paulson,Adebo,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-16T19:32:32Z
2022,REG,NO,2,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Rib,,Questionable,Rib,,Did Not Participate In Practice,2022-09-16T19:32:25Z
2022,REG,NO,2,00-0027966,RB,Mark Ingram,Mark,Ingram,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-16T19:32:25Z
2022,REG,NO,2,00-0034765,WR,Tre'Quan Smith,Tre'Quan,Smith,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2022-09-16T19:32:25Z
2022,REG,NO,2,00-0038121,CB,Alontae Taylor,Alontae,Taylor,Hip,,Questionable,Hip,,Limited Participation in Practice,2022-09-16T19:32:25Z
2022,REG,NO,2,00-0032450,RB,Dwayne Washington,Dwayne,Washington,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-16T19:32:25Z
2022,REG,NO,2,00-0031503,QB,Jameis Winston,Jameis,Winston,Back,,Questionable,Back,,Limited Participation in Practice,2022-09-16T19:32:25Z
